,Score
Rai'uz,(-13.087156989090309+0j)
Raziel,(-13.094404158886292+0j)
swid,(-13.107537357396382+0j)
Revali,(-13.108851951721471+0j)
Jak,(-13.16320281096449+0j)
Woosh,(-13.16641674223102+0j)
Concussed,(-13.17531821619789+0j)
Dirty Dave,(-13.181177417899615+0j)
SoY LoRoCo,(-13.206240838334597+0j)
boop,(-13.207100607201278+0j)
Act,(-13.212433333551646+0j)
Kongee,(-13.212614526615779+0j)
Bye3,(-13.220287058678265+0j)
Flame-$,(-13.229108504351451+0j)
KingCake,(-13.260822978012333+0j)
rackugou,(-13.27947420276838+0j)
Thumbs,(-13.282984627913223+0j)
Cringer,(-13.297664333723345+0j)
Breakfast,(-13.300947959203507+0j)
Lotus,(-13.330177711228988+0j)
SleepyPsyduck,(-13.332850503411308+0j)
flieskiller,(-13.33731707775246+0j)
report to the TO desk,(-13.338800715383798+0j)
Maxican,(-13.344923657422997+0j)
Stove,(-13.362057734056567+0j)
Ryerson,(-13.376731620093494+0j)
Young Robot,(-13.377911770979338+0j)
Lobotomy,(-13.393901501665468+0j)
Spicoli,(-13.399248912978788+0j)
Buzz Oh,(-13.407672881347487+0j)
The Brig,(-13.412497491550852+0j)
RaRxD,(-13.415808174427479+0j)
Ness?,(-13.418812620323724+0j)
Perfect Sunset,(-13.419729818096261+0j)
Christos,(-13.422537492923801+0j)
Ant,(-13.429559874948751+0j)
CrimsonPixel,(-13.444475681811793+0j)
Kayhro,(-13.47647931524914+0j)
destinybond,(-13.477367830021514+0j)
tketle,(-13.499656739433167+0j)
Bye2,(-13.500106434629734+0j)
Anasazi,(-13.524351925893843+0j)
Aiakos,(-13.543469018368642+0j)
Noah,(-13.555244320300067+0j)
Garborator,(-13.590417779740816+0j)
Mascot,(-13.593820147799093+0j)
Buddy Guysman,(-13.595482446188502+0j)
Babycakes,(-13.607454246140218+0j)
Hippo,(-13.633043960216094+0j)
Mangarino,(-13.63910429804484+0j)
Bob Thunder,(-13.682752096365272+0j)
simonlimon,(-13.684338854493598+0j)
pfffft,(-13.692595939201837+0j)
Bobo,(-13.720241182323221+0j)
Bulldoze,(-13.826627572810484+0j)
MachoMessiah,(-13.853938496897173+0j)
Wotchi,(-13.857131745919629+0j)
Xilio,(-13.878470379759019+0j)
Kuya,(-13.894940089817815+0j)
Marko64,(-13.896051883946793+0j)
leahboo,(-13.910961125312223+0j)
Spaz,(-13.96568018132399+0j)
dooi,(-13.969797260729692+0j)
Bye1,(-13.987064186160975+0j)
Jaded,(-13.992008926691295+0j)
SoupInMyPot,(-13.997916048990483+0j)
Tavi,(-13.99936905284646+0j)
Ashlyn,(-14.004465887289015+0j)
8va,(-14.010184239866742+0j)
Kaese,(-14.01636512137366+0j)
52pickup,(-14.021426483532338+0j)
Cable,(-14.025377899389648+0j)
KB,(-14.03578506678674+0j)
Disrespect0r,(-14.057495902028009+0j)
Nogh,(-14.058698383579394+0j)
BlueBuster,(-14.105135061854499+0j)
Elliot,(-14.115894161876362+0j)
Medical Chicken,(-14.134739155868058+0j)
Butters,(-14.14278688766506+0j)
LilFrogurt,(-14.155297049576472+0j)
nuts4nuts4nuts,(-14.184661571111985+0j)
helm,(-14.193408508220513+0j)
Draco,(-14.208062995266118+0j)
Bye4,(-14.211789369887162+0j)
Sc00p,(-14.236914904982408+0j)
NORF,(-14.247393655955877+0j)
ckyulmiqnudaetr,(-14.256103070868237+0j)
Animaster3000,(-14.265467572330412+0j)
Hemp,(-14.274188552881814+0j)
llama,(-14.31181047297919+0j)
oddy nuff,(-14.315966492495367+0j)
Umbra,(-14.355610963573609+0j)
Nepvriend,(-14.40134743606282+0j)
Adam Duncan,(-14.42715670516581+0j)
Preeminent,(-14.450186347570165+0j)
Fire,(-14.455496380067299+0j)
Therunkle,(-14.458487948359107+0j)
Cullenary,(-14.482971440236039+0j)
TheNishyo,(-14.483675990498693+0j)
~20%,(-14.51253153746287+0j)
Sadderall,(-14.529095713065265+0j)
Moocavo,(-14.53995765579407+0j)
Aeremox,(-14.553998049354476+0j)
Besnik,(-14.585649647544662+0j)
Ghillie,(-14.589770469414718+0j)
Zero Skilled Spamus,(-14.594386757905774+0j)
Aluminiumanja,(-14.601271990487264+0j)
Seanye,(-14.601798477345955+0j)
SuperDebbie,(-14.602996239696516+0j)
likeanegg,(-14.603398549548693+0j)
BrownTown671,(-14.603954197144159+0j)
MalcoDaFalco,(-14.61128185806653+0j)
Shon,(-14.700050347858921+0j)
Galax,(-14.724046356927373+0j)
SpookyFrog,(-14.726961180837831+0j)
Luke Romeo,(-14.7476276110584+0j)
Iron,(-14.753379862750531+0j)
Royal,(-14.758212697065467+0j)
nervy,(-14.7594029241184+0j)
Marko,(-14.782294660352026+0j)
Figment,(-14.786866371205885+0j)
Future Shock,(-14.877244610829862+0j)
Tagmon,(-14.883243512911228+0j)
Arcadia,(-14.884207561838132+0j)
BUDA,(-14.88650625267194+0j)
Quality Steve,(-14.89044612894614+0j)
Bees?,(-14.911907045014463+0j)
charmizelle,(-14.926902739309696+0j)
Alice,(-14.931046653045847+0j)
Hacky,(-14.939191427044822+0j)
null,(-14.943552830585517+0j)
Prozac,(-15.000686148306507+0j)
G0r3gon,(-15.052209610443251+0j)
booty blast warrior,(-15.06440693603185+0j)
BestfriendJohn,(-15.08180873806747+0j)
Klin,(-15.12046549597342+0j)
Bungo,(-15.126435788423935+0j)
Gambit,(-15.138288618602285+0j)
Rockin,(-15.18016561730629+0j)
BananaSack,(-15.199002383899153+0j)
Polish,(-15.218978089633211+0j)
C-bass,(-15.223544049520552+0j)
salami,(-15.238001952232793+0j)
Maybe,(-15.255207962594508+0j)
Babich,(-15.259389395348936+0j)
Professor Cube,(-15.265140116169757+0j)
Chitty Whok,(-15.268745906917285+0j)
Roman,(-15.303288992210321+0j)
deogenerate,(-15.32794958621688+0j)
Seal,(-15.335164610688075+0j)
ScrubUp,(-15.420706822267878+0j)
SarthLIVE,(-15.430594945846869+0j)
Mittens,(-15.435718700013414+0j)
georgie,(-15.462828597585354+0j)
Papa,(-15.463690348627853+0j)
X-Rey,(-15.468089190955224+0j)
Rococo,(-15.501014800580734+0j)
Miranda,(-15.513659413423275+0j)
Jagr,(-15.519199887937617+0j)
Grab Rangoon,(-15.544310012626813+0j)
floss type R,(-15.604439485874277+0j)
Rymi,(-15.608122407401392+0j)
Larfen,(-15.617905750596016+0j)
Dogs_Johnson,(-15.632112127555706+0j)
Drephen,(-15.636561531898678+0j)
Cloudy,(-15.659640798520627+0j)
Webwipe,(-15.663150946059826+0j)
Radi0active Ju1ce,(-15.66608892111761+0j)
bearkidney,(-15.683210789920635+0j)
Krokoza,(-15.684230869247447+0j)
Goob,(-15.689123985525514+0j)
zootcat,(-15.697054802926868+0j)
Friendly Juice,(-15.703591734236703+0j)
Tyroy,(-15.733297804444703+0j)
Disabled,(-15.737725544372253+0j)
Lemonjuices,(-15.741584886706667+0j)
JeoDude,(-15.767195979078977+0j)
smus,(-15.78265716431368+0j)
Dirt,(-15.802365930301168+0j)
Skrad,(-15.804928742290077+0j)
Napkins,(-15.823832846732042+0j)
OverGround,(-15.839655629575587+0j)
Justus,(-15.841919913157296+0j)
Jaysotee,(-15.853972726779482+0j)
BostonBrew,(-15.864444031649887+0j)
True,(-15.87611946351029+0j)
Julien,(-15.929807614345814+0j)
Verankert,(-15.932710823864825+0j)
Ice,(-16.024658924988366+0j)
Barrel,(-16.047060746359904+0j)
blargh257,(-16.07360225008135+0j)
Vish,(-16.086591349930437+0j)
PureEvil,(-16.121261615507454+0j)
Krispy,(-16.12624680983756+0j)
Wholesome Degenerate,(-16.143954057558226+0j)
GayBoi,(-16.149862400115975+0j)
Ender,(-16.170828221487728+0j)
Kage,(-16.21902344558356+0j)
valentine,(-16.222178658022386+0j)
FendrickLamar,(-16.286115203155223+0j)
Raidos,(-16.29260191829755+0j)
Highlander,(-16.293143321649097+0j)
Wesdoogie,(-16.313948425480405+0j)
3HUNA,(-16.370655767027834+0j)
Kodachrome,(-16.37359068696047+0j)
Elost,(-16.392929104174712+0j)
Anana$,(-16.44742473721111+0j)
supersven,(-16.459091025581305+0j)
Lawngarms,(-16.550782045778362+0j)
Maximtomato,(-16.5528050546552+0j)
NickMangler,(-16.553302121641103+0j)
MINT,(-16.556121332505004+0j)
Troy,(-16.58922122917488+0j)
Frausto,(-16.609211268976715+0j)
Coriamon,(-16.64033268753824+0j)
Messi,(-16.64488395409421+0j)
Kevho,(-16.646919667719192+0j)
MrChuckles,(-16.677402958772163+0j)
Holiday,(-16.706185405684955+0j)
Wei,(-16.752378189982117+0j)
Razo,(-16.833741563975224+0j)
Quiggles,(-16.85735438416555+0j)
Gary Oak,(-16.86547193802887+0j)
Victor,(-16.869069790494002+0j)
ericiscool.net,(-16.874834120953942+0j)
TheKitchenTable,(-16.893703468340583+0j)
M.A.C.,(-16.899574423066884+0j)
Ethan,(-16.900597716421043+0j)
Surfero,(-16.901679926187725+0j)
BigMeatGamer,(-16.9218013669636+0j)
Supersponge,(-16.928183546983743+0j)
Ganonborp,(-16.95429841995252+0j)
Peanut,(-17.044168299838184+0j)
dinner,(-17.056180645689995+0j)
wack,(-17.128916412974327+0j)
MojoMonkey,(-17.134363327055066+0j)
Poseidon,(-17.139162727558606+0j)
Alienboii,(-17.15599231273763+0j)
jazzy,(-17.171811208245195+0j)
DogFace,(-17.186113211448983+0j)
Derk,(-17.219412873776868+0j)
Sandbag,(-17.275528348480165+0j)
Poz,(-17.275859416738502+0j)
TankTheNoobs,(-17.277485799556324+0j)
BigJoig,(-17.27920288721075+0j)
Babaganoush,(-17.312030105062703+0j)
LISP,(-17.32495402236649+0j)
Era,(-17.338310790003163+0j)
Nevv,(-17.40713785772847+0j)
WyzDM,(-17.454324363957987+0j)
bob,(-17.46432110738197+0j)
Ferriswheel,(-17.47074056002514+0j)
Sn3aky,(-17.471366430051653+0j)
Pure,(-17.475302139318508+0j)
Wonder,(-17.485789830511326+0j)
Lynx,(-17.495908486193056+0j)
Rat,(-17.520659799660958+0j)
BSWA,(-17.521592011507487+0j)
Cole,(-17.524593241829177+0j)
Sellout,(-17.538083887678347+0j)
Hoodcash,(-17.54192760744427+0j)
trilok,(-17.571054251169663+0j)
fish,(-17.62325775282598+0j)
Butt,(-17.62618391540319+0j)
Bowman,(-17.63798921922707+0j)
TheSWOOPER,(-17.6589273029669+0j)
AwkwardCoitus,(-17.669376913347364+0j)
Pollen,(-17.675027809069793+0j)
King Kuuchie,(-17.70975889361909+0j)
Nautilus,(-17.79940558088508+0j)
Big Tasty,(-17.840140268344044+0j)
Badboi,(-17.864403954641823+0j)
Regi,(-17.96220344123089+0j)
Tomago,(-17.988259966707396+0j)
Motzy,(-18.005846115522495+0j)
lint,(-18.007024186456277+0j)
MilkMan,(-18.01011935566084+0j)
Snap,(-18.145259107968613+0j)
Kaiser,(-18.205578273221768+0j)
Derek,(-18.255107645226584+0j)
Serafin,(-18.288723271410976+0j)
Boredzter,(-18.309215301494362+0j)
JoJo,(-18.31499185294718+0j)
Overlord,(-18.33042058982651+0j)
Pluip,(-18.395997284649212+0j)
Unruly,(-18.42124549174391+0j)
Azy,(-18.57452504006646+0j)
AlyJ,(-18.68189950884304+0j)
ThrownOrc,(-18.689627828113732+0j)
Ryuker,(-18.694460745297146+0j)
JNaut,(-18.69575046257552+0j)
stretch,(-18.73431690916003+0j)
Soup Dumplings,(-18.735075429829187+0j)
Dodger,(-18.748540071469915+0j)
Dusty,(-18.774709825507756+0j)
Isaac,(-18.79246835729895+0j)
QZ,(-18.804772182018585+0j)
Natendo,(-18.826696735940136+0j)
Real Dingoes,(-18.83656832282251+0j)
K8A,(-18.943762633028456+0j)
LARS,(-19.021203534782828+0j)
Blue,(-19.081761774562718+0j)
Bread,(-19.11280512857011+0j)
Rickyj,(-19.17426802830897+0j)
Barrett,(-19.308520630363788+0j)
Stalix,(-19.343236111573002+0j)
soap,(-19.435524239575756+0j)
Alyssian Rei,(-19.66528447920297+0j)
lexor,(-19.772662001026248+0j)
Boggles,(-19.78230155381437+0j)
Nox,(-19.817192447273396+0j)
Sep,(-19.905545547358752+0j)
Franco,(-19.920788006899944+0j)
Coco,(-19.94607282110595+0j)
Manko,(-19.951560064084887+0j)
Jace,(-19.95848195953212+0j)
Billz,(-19.961576116429864+0j)
handheld,(-19.980214258711634+0j)
Speedie,(-19.987881891926342+0j)
Bruising,(-20.21322273648851+0j)
hestoned,(-20.218828444428638+0j)
EBND,(-20.254629398555444+0j)
Gsai,(-20.267811487522984+0j)
JB,(-20.34433591163632+0j)
Kevin,(-20.487408795408733+0j)
Mickey Mouse,(-20.487676249353232+0j)
Jeo,(-20.525106469832885+0j)
No More Mr. Nicefire,(-20.693913154186365+0j)
PlayThePeach,(-20.79909911455287+0j)
Rose,(-20.8054345041406+0j)
KDEN,(-20.839467510558965+0j)
Chobbbbby,(-20.86426693387155+0j)
Ragu,(-20.922030736690203+0j)
Kiddo,(-20.99541803044676+0j)
Griff The Jiff,(-21.063874408340844+0j)
Tikky,(-21.12296609823537+0j)
Sizzler,(-21.21977509315238+0j)
Big-Beta,(-21.296952676625818+0j)
Koobie,(-21.408844402792703+0j)
$pud,(-21.41213003147977+0j)
ChefTony,(-21.45798760680584+0j)
Ace,(-21.491586990571296+0j)
Wumbo,(-21.59250108965429+0j)
Breloom,(-21.59381024639501+0j)
Takedown53,(-21.60545667094269+0j)
Mufasa,(-21.64129124189119+0j)
ScrapBrain,(-21.72983402542725+0j)
JOATguy,(-21.82195993247183+0j)
Kietnam,(-21.833600770493227+0j)
Cap,(-21.993764151237862+0j)
Woley,(-22.01110638785506+0j)
Sgt. Snuggles,(-22.06459006305246+0j)
Nintendude,(-22.08011890839518+0j)
Mr.E,(-22.184784909741108+0j)
veganBoyd,(-22.248137187183175+0j)
v a p o r d a v e,(-22.27328679237045+0j)
Kadence,(-22.274992655943443+0j)
milkless,(-22.287261664888483+0j)
Poop,(-22.32927004167681+0j)
nagatani,(-22.413390413014675+0j)
Jack Kenney,(-22.425561207205995+0j)
Liquid,(-22.501410489430352+0j)
lovage805,(-22.521987542998662+0j)
9Volt,(-22.561885211611326+0j)
Laser,(-22.726156995815266+0j)
mARry,(-22.741622951494882+0j)
Grayduck,(-22.818685285307854+0j)
MattC,(-22.84207629613408+0j)
Skerzo,(-22.86216977001888+0j)
soup,(-22.866804861062658+0j)
Jake,(-22.891238214376468+0j)
Phoenix,(-22.893957893302993+0j)
Pie,(-22.90313022599232+0j)
Yashichi,(-22.9251615148844+0j)
Scoob,(-22.953801645070296+0j)
JJ,(-22.967522922066063+0j)
Azor Ahai,(-22.995928209607023+0j)
Sanz,(-23.0463990401456+0j)
Sc0ut,(-23.073717324785303+0j)
Kyle,(-23.202495984271422+0j)
SypherPhoenix,(-23.329804602457557+0j)
UserJoe,(-23.419625030157473+0j)
Dream,(-23.453073909788724+0j)
Equi,(-23.55502879238842+0j)
Andy,(-23.575563885453523+0j)
Spud,(-23.72339181660398+0j)
S+ Hiro,(-23.72968586941748+0j)
Eldin,(-23.8702696472935+0j)
cooltigerdude,(-23.931468708084044+0j)
Moragas,(-23.937368252215148+0j)
DIO,(-23.959536036952535+0j)
Burlap,(-24.025093425405718+0j)
thespymachine,(-24.065619728259858+0j)
MOM!,(-24.203514838580883+0j)
Nagy,(-24.3076921805755+0j)
Mob,(-24.37741962898528+0j)
Reeve,(-24.43233100775707+0j)
House Rat,(-24.433185929227268+0j)
Somers,(-24.448298863656163+0j)
2000bluntz,(-24.458033995251878+0j)
Chelly,(-24.49158187429022+0j)
Crunch,(-24.5031767002222+0j)
The Cheat,(-24.852153826510886+0j)
Bronson,(-24.85303174246344+0j)
Paulo,(-24.854896489427034+0j)
regEx,(-24.891793136909+0j)
joejoe,(-24.986160644669482+0j)
MinZe,(-24.986289058787918+0j)
Star,(-25.141210538710375+0j)
Greg Turbo,(-25.16508515089337+0j)
Jacket,(-25.408393509285453+0j)
Warmmer,(-25.455942699738518+0j)
Chango,(-25.476793584446526+0j)
brother rob,(-25.580848926048848+0j)
gsubs200,(-25.736346131110256+0j)
ChiChi,(-25.736517171931883+0j)
ORLY,(-25.802618474988876+0j)
Dimension,(-25.8188347553427+0j)
UFO,(-26.042051527515003+0j)
Zamu,(-26.37211843083695+0j)
Jeremy,(-26.65629253764631+0j)
Killablue,(-26.81118829943749+0j)
Ludwig,(-26.94123712667065+0j)
Singularity,(-27.021462077270165+0j)
DQJ,(-27.232589761257692+0j)
LekD.,(-27.37443518711373+0j)
Cob,(-27.567121519633798+0j)
Blahguy,(-27.591234424248768+0j)
Broasty,(-27.630958359696127+0j)
Tree,(-27.86138760828254+0j)
Lunar Dusk,(-27.94840134455724+0j)
Cyan,(-28.458885001315288+0j)
sickø,(-28.724928830647695+0j)
RandomNoob579,(-29.018814043649797+0j)
JRL,(-29.018814043649805+0j)
Calvin,(-29.09180986583782+0j)
PayTron,(-29.18668640313068+0j)
Zane,(-29.32378791858089+0j)
Babs,(-29.52238717330004+0j)
scarney,(-29.602680614755702+0j)
Sage,(-29.985709773186766+0j)
Big Cat,(-30.048270410696155+0j)
Mortuary,(-30.422921229476504+0j)
JAB,(-30.868440276307503+0j)
Qerb,(-31.011520257678995+0j)
olé,(-31.216783658870582+0j)
Jay,(-31.304441734597134+0j)
Books,(-31.328406378090648+0j)
SadSack,(-31.717081512839158+0j)
Dope,(-31.839305202044223+0j)
Juicebox,(-31.861421275090947+0j)
Rabbit,(-32.06579706247084+0j)
Pipe,(-32.81370304862806+0j)
Kafkah,(-32.84615583794797+0j)
M. Peacecraft,(-32.85541441786115+0j)
Kebin,(-32.987134713756525+0j)
Dingo,(-33.35156228783709+0j)
Jisu,(-33.58412405476338+0j)
spite,(-33.70730311752638+0j)
Leo,(-33.71516313634389+0j)
Zayas,(-33.84377900476976+0j)
Revenant,(-33.89268647613222+0j)
Judas,(-33.916810699818114+0j)
Espi,(-34.163138325546484+0j)
Blues Clues,(-34.16597910468581+0j)
Ben,(-35.598182747762806+0j)
Free Palestine,(-35.64146320869658+0j)
Crash,(-35.8611403816259+0j)
Coolkid,(-36.261879879756705+0j)
Lego,(-39.814173466784304+0j)
Reesch,(-40.11451184228979+0j)
Bardon,(-40.86699195563709+0j)
mikehaze (but on b0xx),(-41.2271167868891+0j)
Bladewise,(-42.50786658749844+0j)
Uncle mojo,(-43.7617478873824+0j)
808BassBoost,(-48.101381204149064+0j)
Soonsay,(-49.19950049220837+0j)
Schythed,(-49.80918592707269+0j)
La Luna,(-49.89750374311684+0j)
BIG KID,(-60.05999471788684+0j)
