,Score
poblito,(-1.3217666537175603+0j)
phoenoniclez,(-1.3218489057702998+0j)
SQRL,(-1.3223158671813895+0j)
Jahan,(-1.32265419835774+0j)
Grape,(-1.3235466949565957+0j)
scott,(-1.3242494906229068+0j)
JELLO,(-1.3360748447277775+0j)
drew3141,(-1.3380973466663582+0j)
Elly,(-1.3416875676940796+0j)
Plairnkk,(-1.3424634208941768+0j)
Mackawack,(-1.3458571534688466+0j)
pregnantand16,(-1.3502518711477638+0j)
BVB,(-1.351008126347741+0j)
Kyler,(-1.35273297538314+0j)
roma,(-1.354802279644396+0j)
Master Rochi,(-1.3572893322309572+0j)
Swooce,(-1.357975039934948+0j)
Synnett,(-1.3587978930158036+0j)
xlvr,(-1.3591327519260368+0j)
Balfasaur,(-1.3612932574752037+0j)
Ligma,(-1.3629896156204642+0j)
Shu Shine,(-1.363018401507425+0j)
veganBoyd,(-1.3639405524047419+0j)
Craver,(-1.365441270531519+0j)
Ren,(-1.3701454319485702+0j)
Johnny2Fingerz,(-1.372771823371862+0j)
jmlee337,(-1.3729793559240573+0j)
Zorcey,(-1.3768501910016795+0j)
Kebiv,(-1.37969517661546+0j)
Archive,(-1.383532731338612+0j)
PIMP,(-1.3844895868399871+0j)
PengwenHawk,(-1.3845142143260927+0j)
Jonny2x4,(-1.3851359814757465+0j)
Barrel,(-1.3853281636900712+0j)
Metapol,(-1.3871032844075457+0j)
Slenda Man,(-1.3896587459186875+0j)
5,(-1.3914118247578506+0j)
Xaritte,(-1.395509326334392+0j)
YG,(-1.3994599220540338+0j)
Gumdrop,(-1.4010633214617014+0j)
Tchaukovsky,(-1.4026966396174583+0j)
Cornycows,(-1.4027224098220445+0j)
TooSmallTooWin,(-1.4063099685002372+0j)
Harpo,(-1.4070699302208056+0j)
DigDug,(-1.4086549505578505+0j)
Lumen,(-1.4158045070467846+0j)
Beryl,(-1.4189462923526488+0j)
Molto,(-1.4214794715375119+0j)
Mo $,(-1.4217445283333312+0j)
Beely,(-1.4288670279841709+0j)
b0xxbaskern,(-1.4356476861378074+0j)
Batterydc,(-1.436283182999457+0j)
Candy,(-1.4362961879604539+0j)
jakpox,(-1.440437850919075+0j)
Lars,(-1.441079262882199+0j)
Dragmire jr,(-1.4435558079175657+0j)
Anasazi,(-1.444146189183591+0j)
Destinite,(-1.4450419891984385+0j)
Gbaby6_,(-1.446046194041081+0j)
Savior,(-1.4490358709673892+0j)
Phlip,(-1.4509538966643838+0j)
Weapon X,(-1.4540746623674163+0j)
T-rev,(-1.4566831679082648+0j)
Prince,(-1.4587561438538552+0j)
Kettelcorn,(-1.4631524471150368+0j)
asianson,(-1.4632244472570743+0j)
AK47,(-1.4633050727649617+0j)
Bangs,(-1.4636530312504457+0j)
Divine Senator Kelly,(-1.464447528869882+0j)
Ejuice,(-1.4657466198118803+0j)
Animal Control,(-1.4671819865541167+0j)
Bombadil,(-1.4672477423790964+0j)
Yuyin,(-1.4679414208917008+0j)
Brian,(-1.469816312088966+0j)
Jager,(-1.4719801291224583+0j)
QUAS,(-1.4725714462372284+0j)
Mao,(-1.47608933606252+0j)
Moburu,(-1.4820846427500598+0j)
Kevin Maples,(-1.485033771639051+0j)
khale,(-1.4859956285566556+0j)
Necrojinsei,(-1.492565050336386+0j)
song,(-1.5054476686838487+0j)
NintendOrk,(-1.5064446098202904+0j)
hamyojo,(-1.5097206666628686+0j)
Pancakes,(-1.5135021307060263+0j)
BlueEco,(-1.5153392186451242+0j)
Churro,(-1.5184371216187467+0j)
Baper,(-1.5219827282839589+0j)
picofarad,(-1.5282162901143383+0j)
Vegas,(-1.5308543007085156+0j)
Chef,(-1.5341643091504955+0j)
Flakes,(-1.535845935789074+0j)
Lamp Salesman,(-1.5406619693252606+0j)
PeachTea,(-1.5426404473072162+0j)
Hope,(-1.5428528913845567+0j)
The Last Dope Marth,(-1.5446265522282743+0j)
BoxeR,(-1.551253095170103+0j)
Eedy,(-1.5541977553423845+0j)
Sigh,(-1.554852262019514+0j)
Jaded,(-1.5564993600951844+0j)
Gaz!,(-1.5608208422353584+0j)
MojitoMonday,(-1.5767963873321431+0j)
Joe Banning,(-1.5785289455810094+0j)
Diegu7,(-1.5806258343968498+0j)
PeachIcedT,(-1.5857687114596022+0j)
Blond Jesus,(-1.586467822994078+0j)
wild flower,(-1.5898846206530486+0j)
Adrenaline,(-1.595985982717254+0j)
Seraph,(-1.6005183087848645+0j)
Knegg,(-1.604644039240032+0j)
G4RY,(-1.606085291439412+0j)
Gene Parmesan,(-1.6098396869124092+0j)
Winer13,(-1.6102923351513354+0j)
Drizzy,(-1.610939804215279+0j)
Junior Mints,(-1.6170803884328482+0j)
KoRT,(-1.6202825489970412+0j)
Excal,(-1.6238594046195693+0j)
UnHaven,(-1.6280944169952036+0j)
Kiefer,(-1.6283333804922453+0j)
DexterousChris,(-1.630692884611018+0j)
Splish,(-1.631102817369447+0j)
Lupa,(-1.6328022075276252+0j)
Agent Kay,(-1.6330409482952222+0j)
Nojump,(-1.6348338880008662+0j)
Cal-El,(-1.6354683560111258+0j)
NamiNami,(-1.6357483453720079+0j)
Alvinator,(-1.6381920397118672+0j)
hunter,(-1.6383534962556154+0j)
Jhib,(-1.6411574441610082+0j)
Phemto,(-1.645359781379172+0j)
VrudSSBM,(-1.6461500954379247+0j)
JMOD,(-1.6486247212631273+0j)
Webs,(-1.6502799694312227+0j)
4est,(-1.6510759193938949+0j)
Severian,(-1.6534643489742162+0j)
Hak,(-1.659033127210697+0j)
Lechis,(-1.6590331272106975+0j)
Zam,(-1.6678679709590503+0j)
Anthem,(-1.672908251575568+0j)
TheHazMan00,(-1.6738632286119723+0j)
WTF,(-1.6745239671334602+0j)
Wjang,(-1.6806360035898091+0j)
N0b0dy,(-1.6821002794355238+0j)
AKC,(-1.6844922218753+0j)
MacJack,(-1.6885017312291666+0j)
Thor,(-1.691437533140161+0j)
Avon,(-1.6960990160040228+0j)
ERROR,(-1.6973470330596845+0j)
Mot$,(-1.6974934985297816+0j)
YTW,(-1.7027914722785802+0j)
Rev,(-1.7057922427722714+0j)
Ozai,(-1.706441806283277+0j)
PatSheezy,(-1.7147527863150147+0j)
Surf,(-1.7194893634384005+0j)
Ant,(-1.7215809533823236+0j)
Zephiel,(-1.7219368167826588+0j)
Sunshine!,(-1.7258471251416818+0j)
MMX,(-1.729936275103067+0j)
Bobalu,(-1.7382333406773824+0j)
Gaurav,(-1.7441619873589032+0j)
Darv,(-1.7442173237234142+0j)
Hoe,(-1.7500275198175492+0j)
Nword,(-1.7564110950644087+0j)
Sh1tidk,(-1.756994176122003+0j)
Magnet,(-1.760884941701323+0j)
Egsid,(-1.7626303316020895+0j)
White Rice,(-1.763689254376681+0j)
Esa,(-1.764080030373126+0j)
EBND,(-1.7643648430781869+0j)
PlebeianJ,(-1.7684278293444735+0j)
BaseJustice,(-1.7685133655425425+0j)
Ryzon,(-1.7713906517279083+0j)
Tristan's Rule,(-1.7713991310903843+0j)
BangChan,(-1.7737442376496357+0j)
The Brig,(-1.7751066941255003+0j)
Bison.M,(-1.7755900415809789+0j)
Moss,(-1.7764705856225813+0j)
Sunnyknight,(-1.7783633204154996+0j)
MILK$,(-1.7806464713147365+0j)
Beckett,(-1.7812605874997605+0j)
Kikoho,(-1.785066041713769+0j)
SeaSquirrel,(-1.7877269030868481+0j)
Supa,(-1.7884994216860175+0j)
Dirt,(-1.7959377998900372+0j)
Twin,(-1.7962999154474195+0j)
SoupOrJuice,(-1.7973350505212298+0j)
Epic Murloc,(-1.7999419261894536+0j)
scoop,(-1.8013250715235882+0j)
ArcadeGuy,(-1.806878226298493+0j)
Toa,(-1.8099045713228428+0j)
RaxCity,(-1.8161383519195993+0j)
M0kle,(-1.8183931917322749+0j)
KiwiHuey,(-1.819204880151673+0j)
RandomNoob579,(-1.8195474867110835+0j)
Spacepigeon,(-1.8214527662587798+0j)
kevinbcho,(-1.8227774550898848+0j)
Shardz,(-1.82681573889099+0j)
New York Siddy,(-1.8297810889502246+0j)
Zenyou,(-1.831845887336919+0j)
BIG KID,(-1.8324517002158842+0j)
PH$,(-1.8329169243285297+0j)
Abdi,(-1.8373858136328307+0j)
Papa Nooch,(-1.8374466181544369+0j)
guk0_black,(-1.83965818350858+0j)
Funmachine,(-1.8419484797106778+0j)
Husbrann,(-1.8445443015905933+0j)
Absinthe,(-1.847472184501143+0j)
Mr. Bee,(-1.8480208257662145+0j)
Petshop,(-1.8503367375575834+0j)
JohsyJam,(-1.8546191205035427+0j)
The Real Man,(-1.8564337876574215+0j)
Ambisinister,(-1.8590727214125646+0j)
Karma,(-1.8617577464560604+0j)
Whirl,(-1.8631692777327737+0j)
Carcosa,(-1.8648024253872255+0j)
Bond,(-1.8704697861528188+0j)
Beelzecat,(-1.8714490946770548+0j)
Rebel,(-1.8741698098190809+0j)
Urn the Cowpoke,(-1.8817147940618373+0j)
gump,(-1.8821809108380316+0j)
Maximtomato,(-1.8828200870520302+0j)
Skrap Mettle,(-1.8861027597054214+0j)
Beyphex,(-1.8878458173958874+0j)
Spurs9ster,(-1.888732666705648+0j)
ghettowarmachine420,(-1.8901332845730163+0j)
XYK,(-1.8949041732523035+0j)
Ponski,(-1.8962587325082927+0j)
BigO,(-1.899490861455238+0j)
WarNine,(-1.9034493226161695+0j)
Uncle Bunga,(-1.9036077180878261+0j)
Kap,(-1.9042546637355748+0j)
Timteee,(-1.907066631743282+0j)
Iago,(-1.9096717704597328+0j)
$Gcondor,(-1.9108353700786216+0j)
Kao,(-1.9123052749845737+0j)
Demo,(-1.9130838994864527+0j)
ChaChaMeowzik,(-1.913602321722355+0j)
Amrak,(-1.9140336972216905+0j)
Flame-$,(-1.9144063418971724+0j)
Propane,(-1.9151996313200437+0j)
Ferox,(-1.9181479342874237+0j)
Ambiguous Graffiti,(-1.9205904313826325+0j)
Deku,(-1.920621122355589+0j)
C4D,(-1.9336042255176071+0j)
Semi,(-1.9347582543715687+0j)
Depp,(-1.9371578977687918+0j)
MisterSneaky,(-1.9387502234460063+0j)
Spiritor,(-1.9401809288104817+0j)
Sweet Jp,(-1.9443468447833476+0j)
Glenjamin,(-1.9523928907145027+0j)
K3YGAN,(-1.9548553215013653+0j)
Ping,(-1.9586578845194342+0j)
Jobes,(-1.961266812266775+0j)
King,(-1.9633075403067934+0j)
saty.,(-1.9663356034384383+0j)
Mayan Ryan,(-1.970867959381879+0j)
Jvamos,(-1.9713711602505182+0j)
Speez,(-1.9725918328664944+0j)
Kujou,(-1.9787511017333017+0j)
Surge,(-1.9791039026797552+0j)
Simna ibn Sind,(-1.9816513667141988+0j)
LeviasX,(-1.9869007409146997+0j)
Bibs,(-1.9946482697719503+0j)
nml,(-1.9955928971825294+0j)
Bobi,(-1.9959146125716085+0j)
Mr. F,(-1.996446458813793+0j)
Ludderix,(-1.9964833356884455+0j)
Dorothy Zbornak,(-1.9965671969850693+0j)
Koley,(-2+0j)
Mcore,(-2+0j)
Muser,(-2.0014376411488612+0j)
Bin,(-2.0021092929027597+0j)
Nova,(-2.004101190349642+0j)
Loose,(-2.0066973102530783+0j)
TanTHEMan,(-2.008382094819968+0j)
pZero39,(-2.008554408825502+0j)
Rayboyp,(-2.0130429851875933+0j)
frei,(-2.0197577645399254+0j)
Fez,(-2.0228804841967847+0j)
Fazers,(-2.033502862328593+0j)
Moku,(-2.034764299596077+0j)
pog0,(-2.041983794780684+0j)
Badwolf,(-2.0424899028302237+0j)
Sluggo,(-2.0444196465222197+0j)
T-Ross,(-2.050316870743339+0j)
Irv,(-2.0510237236355007+0j)
Nejay,(-2.056162643616377+0j)
Graff,(-2.0593660450866276+0j)
Brolylegs,(-2.059422459793874+0j)
Mai Time,(-2.066475036691143+0j)
Thicc Noodles,(-2.074858128734662+0j)
Paraplexed,(-2.083092269152111+0j)
Vesetnet,(-2.0915651357316234+0j)
Shipsee,(-2.0923472251761708+0j)
AKA,(-2.092867745902456+0j)
X,(-2.0932580152284848+0j)
OhMyJosh,(-2.0970577809479476+0j)
slimjim,(-2.098971926102572+0j)
Suave,(-2.1008652383206217+0j)
RyGuy,(-2.102163232378021+0j)
r4rice,(-2.102613422233323+0j)
Sprak,(-2.103173505398839+0j)
Uvi,(-2.1054679277163526+0j)
rax,(-2.113129301463835+0j)
StevenJobs,(-2.1140032416679437+0j)
W33DMasterSexay,(-2.1146511395592307+0j)
The Money Store,(-2.1150844508344466+0j)
Zapfy,(-2.115514581150446+0j)
TheMrSir,(-2.1155641319219667+0j)
DunkunDonuts,(-2.1159453715243988+0j)
Fauxhebro,(-2.116077382795467+0j)
HoneyBadger,(-2.118217525988811+0j)
Reverse,(-2.120994061673734+0j)
Puncayshun,(-2.1231933416359863+0j)
Wiseclown,(-2.1240833358566373+0j)
Samu,(-2.1274449191221434+0j)
Munkey,(-2.1307198153440603+0j)
Falgoat,(-2.130719815344061+0j)
Post Bologna,(-2.1322564514300844+0j)
Peter O'Hanraha-hanrahan,(-2.134239900118195+0j)
Mad Matt,(-2.135299683900562+0j)
allpain,(-2.137401173621206+0j)
noob,(-2.1387736394738637+0j)
Wolfe,(-2.14047753448971+0j)
BingBopper,(-2.1493375938675605+0j)
Jack :),(-2.1509731528924774+0j)
Funk,(-2.154073562480858+0j)
JAkeee,(-2.155560121964588+0j)
Ch0ce,(-2.157863274256579+0j)
Askeflink,(-2.159856761131138+0j)
Plasma,(-2.163518045864354+0j)
MDC,(-2.1652125801925965+0j)
gator_timbs,(-2.16610158405356+0j)
n0tch,(-2.1708561602400813+0j)
WineMom,(-2.1723861062741197+0j)
MaDMAn,(-2.1725734994281716+0j)
~CP9~,(-2.173209292074282+0j)
Coda,(-2.174396959522994+0j)
YANKS,(-2.1759209205632457+0j)
Proto,(-2.1787927512944867+0j)
SR-Cue,(-2.181847480052386+0j)
Shoulda Woulda,(-2.1825962246492066+0j)
TheDoctorIsIn,(-2.183362371009167+0j)
Banana Fiend,(-2.183775334931502+0j)
techmaster_tech,(-2.1857016787621593+0j)
Barry Allen,(-2.1885310138103664+0j)
Ash10,(-2.189020893648225+0j)
DylPickles,(-2.189784734487875+0j)
hugs_fan69,(-2.1897847344878754+0j)
Goliath,(-2.1925220980572386+0j)
LoliTag,(-2.193166095768681+0j)
Coob,(-2.195557114816192+0j)
Qo,(-2.1957332046058555+0j)
ProtoGhost,(-2.196765879101804+0j)
Gooms,(-2.2044457365083368+0j)
ara,(-2.2047325408203493+0j)
nocito18,(-2.2056250389303806+0j)
Elliot,(-2.2066387788814197+0j)
Kyozai,(-2.209128967564637+0j)
Swiggity,(-2.2098161687808235+0j)
JimgoGulag,(-2.2105754186904085+0j)
KodamaNation,(-2.2119347597731664+0j)
Propuppie,(-2.211934759773168+0j)
Jose Joestar,(-2.212905995673556+0j)
Hiyon,(-2.214999681504804+0j)
jusbeatbox,(-2.21708638178019+0j)
nintnt,(-2.217129090757603+0j)
Cuckold.,(-2.2178907809217128+0j)
HotNCold,(-2.2180990585268843+0j)
Maemar,(-2.218358598597441+0j)
Ugly,(-2.221190480962716+0j)
Circ,(-2.2216705008220643+0j)
Lardarius,(-2.222540005516129+0j)
ItsDad,(-2.223319985682905+0j)
Knives,(-2.224142800300228+0j)
Prio,(-2.2265353574891877+0j)
Timtheguy,(-2.226551927650763+0j)
zapwad,(-2.231128263843939+0j)
Punk,(-2.2330416566426203+0j)
Furieux,(-2.235264616367894+0j)
BIGDADDYGANON,(-2.2371330549292274+0j)
Drag0n,(-2.2408527575317008+0j)
Dhir,(-2.244667615856855+0j)
Venom,(-2.2484506732094203+0j)
Repose,(-2.2509265924694484+0j)
Arán,(-2.2519448719254567+0j)
Papples,(-2.2529189596581753+0j)
Darkest_Laugh,(-2.253066896636519+0j)
luigit0ilet,(-2.2539831851458776+0j)
Big Truck,(-2.2562346931521073+0j)
BlueBrew,(-2.2562691004142224+0j)
jimbabwe,(-2.2583756659466285+0j)
Catch Bendit,(-2.2610402827837257+0j)
Cohenski,(-2.26463916866933+0j)
Kongee,(-2.2658178074228736+0j)
Kex,(-2.267704764527151+0j)
Coolper,(-2.271040309723392+0j)
Sacto Style,(-2.272928991581335+0j)
AXEON,(-2.2742694880055145+0j)
John Lemon,(-2.275326953914554+0j)
Nabz,(-2.279298531591346+0j)
Early Peso,(-2.28003755958538+0j)
YeehawDaniels,(-2.2825054591638376+0j)
Girth,(-2.283785797173085+0j)
DudeMatt,(-2.287823775570157+0j)
Shoox,(-2.288180139557294+0j)
Kibbles,(-2.2900621489191777+0j)
ProZak,(-2.291467857829107+0j)
CALE,(-2.2950976712843643+0j)
The Amputee,(-2.295959718745442+0j)
Fleezusz,(-2.2965911240053196+0j)
ED,(-2.2971659296178455+0j)
Axcel,(-2.2976688878399742+0j)
DKPhil,(-2.297866156509348+0j)
MyCabbages,(-2.301134269693574+0j)
Dino,(-2.3011454924983674+0j)
brentos,(-2.3013010570998773+0j)
Rayd,(-2.301883039928827+0j)
Blur,(-2.3026528199450604+0j)
Dab Souljaboy,(-2.3048922799433402+0j)
thing1,(-2.305894840024398+0j)
ToadDude,(-2.3083278227017185+0j)
Radiant,(-2.3099843300595113+0j)
Jeo,(-2.3186893771102497+0j)
Quak,(-2.3205468984818403+0j)
Lylodile,(-2.3251037787316493+0j)
Lightupman,(-2.3266479340943436+0j)
Dr.Cash,(-2.3271279487279317+0j)
PandAbolic,(-2.329399660553498+0j)
Umbreon,(-2.3304028630526368+0j)
Yeet,(-2.331101572679328+0j)
nanacomehome,(-2.331809603086663+0j)
Tapis,(-2.3322912922579824+0j)
MicrowaveYourHead,(-2.3338073486309754+0j)
Antics,(-2.3351793321411325+0j)
Diver Survivor,(-2.335533155711554+0j)
Harmless,(-2.337860643859133+0j)
Shaman462,(-2.3401105759393546+0j)
Mickey Mouse,(-2.3403828291546125+0j)
Bhudda,(-2.343495659048208+0j)
Turnip Tim,(-2.343541125558483+0j)
Armen Balian,(-2.3451689503060322+0j)
Keenan,(-2.345968055924668+0j)
SonaChan,(-2.3460626411025136+0j)
B-Radikalz,(-2.3476576271409937+0j)
Zol,(-2.3481985546949655+0j)
Nips,(-2.3511392598348095+0j)
Articanus,(-2.3511485971317043+0j)
Chadillac,(-2.3530327437383183+0j)
Concussed,(-2.353088990487012+0j)
DAHO,(-2.3534654401496287+0j)
Bob Thunder,(-2.3550697544925576+0j)
ogma,(-2.3559324261601717+0j)
Hauser,(-2.356242981748988+0j)
joyboy,(-2.356554186674898+0j)
Groovy,(-2.358494332275024+0j)
Forbes,(-2.360174133944155+0j)
Ender,(-2.3629478286556207+0j)
LaundryMatt,(-2.3631336905771327+0j)
Omnislash,(-2.363481308432479+0j)
schi,(-2.3660157080583417+0j)
Puresalt,(-2.3660302714734582+0j)
Tyuip,(-2.3675404941242815+0j)
Neurosonic,(-2.3684136745434636+0j)
Mofat,(-2.3684606149043805+0j)
Mr. Thee,(-2.369494637759759+0j)
kevinw0w,(-2.37012100931974+0j)
Frostbyte,(-2.372206316532307+0j)
Tyku,(-2.3725925057939588+0j)
Lilman,(-2.3747557968491533+0j)
HC Chris,(-2.374888795422776+0j)
Seniorcheeseman,(-2.3764304198022956+0j)
Mr.Salty,(-2.376472097997871+0j)
Squd,(-2.376526109206792+0j)
Gars,(-2.376853454719784+0j)
Slurmp,(-2.377852612208995+0j)
IOA,(-2.3791611554481378+0j)
Kayoss,(-2.3795840063036486+0j)
Dex,(-2.3830429586841637+0j)
Poseidon,(-2.389381314800975+0j)
Sergei Lankoff,(-2.392128478679713+0j)
Chibi,(-2.3922218911006894+0j)
xychojack,(-2.3925061221802597+0j)
Ludwig,(-2.396550871706072+0j)
Keith,(-2.3966572938400423+0j)
Cliff,(-2.399767188462185+0j)
Saltlord,(-2.400080314981216+0j)
EggsOverEasy,(-2.401374854721557+0j)
LandFish,(-2.4029845086323185+0j)
HHH,(-2.403063647951268+0j)
Enemy,(-2.403364327985641+0j)
Pie,(-2.4048157374895123+0j)
Stinky Mitts,(-2.4054664595625326+0j)
Lance226,(-2.407111602985802+0j)
Zekkou,(-2.407771302546446+0j)
Uncle Carbuncle,(-2.4095832292966977+0j)
Dro,(-2.411458337442605+0j)
Next,(-2.4115218253227892+0j)
Zortaq,(-2.413207694073475+0j)
SMZ,(-2.415784480476531+0j)
Phil,(-2.41591609372899+0j)
Dr. Dreidel,(-2.416751106179657+0j)
Notyalcs,(-2.4167655727257213+0j)
Yaer,(-2.4180552048621693+0j)
Imsosmart,(-2.4180965053349546+0j)
Sloppy McFloppy,(-2.418715022324446+0j)
Luckey,(-2.421917672917158+0j)
Torsional Strain,(-2.4220483101240013+0j)
Deminz,(-2.4222976240016725+0j)
Rockin,(-2.4233005136249752+0j)
Tempa,(-2.4252510572863466+0j)
Ashikabi,(-2.427968763355098+0j)
Admiral Zhao,(-2.429723709072759+0j)
Omelet,(-2.432094744953241+0j)
Codey,(-2.4330290936177077+0j)
Hentai Boy,(-2.4336040135683494+0j)
Digital Cannon,(-2.437154288780171+0j)
ClodZero,(-2.437341723399483+0j)
NS|Merc,(-2.437996670172811+0j)
Explo,(-2.440308513113777+0j)
Cruz Control,(-2.440383118383037+0j)
HaunteR,(-2.441018035555884+0j)
Vivi,(-2.4442079955764773+0j)
Jordova,(-2.4455186371409265+0j)
JodyHighroller,(-2.445790168073702+0j)
WhiteGrizzly,(-2.4471637752349595+0j)
Moonlight,(-2.448569821092108+0j)
Dioxide,(-2.453276038050503+0j)
Dayge,(-2.4555378910756653+0j)
Dr. Sage,(-2.4566039329981946+0j)
BDB,(-2.4578305655139254+0j)
BOOR,(-2.458068408481245+0j)
Dhoho,(-2.46191203554719+0j)
jubby,(-2.4656733532038233+0j)
Alburrito,(-2.465952867077733+0j)
TipC,(-2.466023228986396+0j)
Mash,(-2.469312951824376+0j)
Bungwipe,(-2.469588465160406+0j)
kevOCB,(-2.4701432932386433+0j)
ScoobySmokez,(-2.4701432932386442+0j)
Aang,(-2.472302382853717+0j)
Nando,(-2.472813262391678+0j)
Gimme,(-2.475638013618928+0j)
Pure,(-2.476449335746418+0j)
Admiroll,(-2.476929865153102+0j)
2B,(-2.477260315123984+0j)
Easton,(-2.4791696146095106+0j)
SpikeyMike,(-2.4837278045983338+0j)
SnareRush,(-2.484496491267378+0j)
BreadExpert,(-2.4850408227936933+0j)
Jiggy,(-2.4874684577767194+0j)
ChefTony,(-2.48748463649446+0j)
MicroWade,(-2.4892197719706655+0j)
Remoteinflux,(-2.489439787106521+0j)
Alex4536,(-2.490922245039359+0j)
EqualzDoom,(-2.491540855045444+0j)
Shamunt,(-2.492249830818499+0j)
Shiffy,(-2.499703601815637+0j)
Prototype,(-2.5006639647374627+0j)
Zigludo,(-2.500706575325103+0j)
maxsimon123,(-2.5028541014292296+0j)
Roland,(-2.503816548141476+0j)
Salt Mine,(-2.504607491782588+0j)
Ober,(-2.5046896944994197+0j)
TourGuide,(-2.505090719181469+0j)
Real Dingoes,(-2.5079842163906587+0j)
Spongedice,(-2.510749829980611+0j)
Jerooney,(-2.515603093176516+0j)
TheLabMaster,(-2.5178807508403067+0j)
Underscores,(-2.529313255534012+0j)
Blue Lantern,(-2.5312410292945833+0j)
Pabs,(-2.531355271277395+0j)
sixth children,(-2.5315396941296147+0j)
Door,(-2.5316141206257434+0j)
A$AP P0CKY,(-2.5325508901580127+0j)
Oizir,(-2.532695927934368+0j)
Buttlet,(-2.5361374129024172+0j)
Funkybag,(-2.538046090081062+0j)
SilentShadow,(-2.538373794781927+0j)
JohnnyK42,(-2.5388583147549793+0j)
Prozac,(-2.539191400410128+0j)
Mikkeaux.AvG,(-2.5404571177956603+0j)
Ishka,(-2.5412251382907005+0j)
YoungMike,(-2.5415707699288985+0j)
Chefboy,(-2.5429607249060515+0j)
Dot,(-2.544476401330665+0j)
kikko,(-2.544957754621642+0j)
ABAP,(-2.5452687685648723+0j)
ZECH,(-2.5456311248138737+0j)
Cheese,(-2.5512575042178915+0j)
Colony,(-2.5515996939480967+0j)
Bahn Solo,(-2.553251244107437+0j)
Niffin,(-2.5534587350042734+0j)
Allen,(-2.5540697796733856+0j)
MurphyTheTurtle,(-2.5549191263732043+0j)
Chef Ovenfire,(-2.557569058161707+0j)
Teo,(-2.5593867416841802+0j)
Waves,(-2.55991350833233+0j)
Rickyj,(-2.5603711224077603+0j)
Mayo,(-2.5615220866453914+0j)
Chubby Manly,(-2.564379628261208+0j)
Willy,(-2.567747757438095+0j)
Bootythrill,(-2.56895517867855+0j)
Doctor X,(-2.5690411197454113+0j)
Daga,(-2.570443430911963+0j)
astronaut,(-2.57083457269671+0j)
saber,(-2.5735310173357053+0j)
Trucid,(-2.5753439149777+0j)
Tang,(-2.5822310065240477+0j)
Arch,(-2.583281523459741+0j)
Nothic,(-2.583319791982177+0j)
-X-,(-2.5841592485480454+0j)
Peppy,(-2.585878264646368+0j)
Telemonic,(-2.5863043597161264+0j)
Tone,(-2.5901408656196407+0j)
BenAm,(-2.5905703146671644+0j)
Mr._Hui,(-2.5922997694195784+0j)
Hoo,(-2.592410861525649+0j)
Bung,(-2.592453808540893+0j)
Fazz,(-2.5938391959942138+0j)
Intern,(-2.594756132674925+0j)
Wolfram,(-2.5960616197290087+0j)
Starkey,(-2.597347430611581+0j)
2Dog,(-2.5995302044367143+0j)
B Rod,(-2.601809277587111+0j)
Harriet,(-2.6086986430799706+0j)
Aizle_801,(-2.6091954902531285+0j)
Jace,(-2.6092939365263756+0j)
Clumsy,(-2.610901236807962+0j)
Slumped,(-2.6152606680180135+0j)
TehPinkEmoBunni,(-2.617452254168274+0j)
nicguru,(-2.619026692339064+0j)
Wills,(-2.62134078865794+0j)
jepsen,(-2.621927252706043+0j)
Kush,(-2.622277010450259+0j)
Bardy,(-2.6258026120887026+0j)
Daveed,(-2.6276840037382296+0j)
Nu,(-2.629070633577407+0j)
Kamar,(-2.6296647339082826+0j)
Arrx,(-2.6303241999471725+0j)
Faddiaddi,(-2.63214646047689+0j)
Säp,(-2.6344420445139525+0j)
narwhal,(-2.634665390161537+0j)
Rice,(-2.634748183237504+0j)
Baja,(-2.634941534841687+0j)
roki,(-2.635788266956661+0j)
Newdul,(-2.6360120179026705+0j)
esoterics,(-2.6414085449171845+0j)
Pook,(-2.641877021619698+0j)
DrinksOnMe,(-2.642808890850372+0j)
Keeoh,(-2.644083909656949+0j)
Koulam,(-2.645047112311515+0j)
Nightshade,(-2.649587034579006+0j)
Molton,(-2.650171867797032+0j)
Robo,(-2.6512125152554455+0j)
Champagne Papi,(-2.652146180911438+0j)
Pebbles,(-2.6527363068451355+0j)
Saint Pepsi,(-2.6550098039994277+0j)
#1 Ghost Dad,(-2.656764762405891+0j)
Hey.,(-2.6575118172279+0j)
Peanutphobia,(-2.666325076264428+0j)
QueueSS,(-2.6722300488492063+0j)
trogdor,(-2.6775004364832347+0j)
HERO,(-2.6777944206350024+0j)
toy,(-2.6780040872161512+0j)
Wfycat,(-2.6787161714977135+0j)
Gio,(-2.6789904162202283+0j)
WizP,(-2.6796719778783036+0j)
Mr. Pig,(-2.6811745703933383+0j)
Chairman,(-2.68373871589832+0j)
Eval,(-2.686839537643168+0j)
Vorporal,(-2.6876113463038624+0j)
Zaandaa,(-2.6886798604750233+0j)
Gride,(-2.6899506625218916+0j)
TPS,(-2.6909849829076884+0j)
Shykit,(-2.6938194708649377+0j)
LittleBoy,(-2.700292887307068+0j)
Davis,(-2.7009248342369236+0j)
SLAG!,(-2.7010390070595225+0j)
Pig,(-2.7020916669604595+0j)
Hungry Pigeon,(-2.706110345696546+0j)
Dodger,(-2.70651237480856+0j)
banco,(-2.7073026464575207+0j)
Chewy703,(-2.7094092749661582+0j)
Spawn,(-2.7107936497276235+0j)
BriBri,(-2.7108387442070665+0j)
Russian,(-2.7111668742195745+0j)
